주차장관리번호	주차장명	주차장구분	주차장유형	소재지지번주소	소재지도로명주소	소재지(시도)	주차구획수	급지구분	부제시행구분	운영요일	평일운영시작시각	평일운영종료시각	토요일운영시작시각	토요일운영종료시각	공휴일운영시작시각	공휴일운영종료시각	요금정보	주차기본시간	주차기본요금	추가단위시간	추가단위요금	1일주차권요금적용시간	1일주차권요금	월정기권요금	결제방법	특기사항	관리기관명	연락처	위도(WGS84좌표)	경도(WGS84좌표)	데이터기준일자	위도	경도	데이터작성일자	주말운영시작시각	주말운영종료시각	토요일운영종료시각\	1일주차권요금적용시간\	1일주차권	관리기관	경도도(WGS84좌표)
000-2-000016	홍제3동 제1공영주차장	공영	노외	서울특별시 서대문구 홍제3동 278-41	서울특별시 서대문구 홍제3동 278-41	서울특별시	27	5	미시행	평일+토요일+공휴일	00:00	00:00	00:00	00:00	00:00	00:00	유료							52000	고지서		서울특별시 서대문구청				2016-10-31	37.5950789348	126.948188949								
000-2-000017	홍제3동 제2공영주차장	공영	노외	서울특별시 서대문구 홍제3동 8-173	서울특별시 서대문구 통일로37길 5 (홍제동)	서울특별시	27	5	미시행	평일+토요일+공휴일	00:00	00:00	00:00	00:00	00:00	00:00	유료							52000	고지서		서울특별시 서대문구청				2016-10-31	37.5878117551	126.944706739								
000-1-000018	유진상가 앞 공영주차장	공영	노상	서울특별시 서대문구 홍제3동 294-4	서울특별시 서대문구 통일로 478 (홍제동)	서울특별시	35	5	미시행	평일+토요일	10:00	19:00	10:00	15:00			유료	5	250	5	250				현금+신용카드		서울특별시 서대문구청				2016-10-31	37.5908919945	126.94229499								
000-1-000019	인왕시장 앞 공영주차장	공영	노상	서울특별시 서대문구 홍제3동 294-4	서울특별시 서대문구 통일로 478 (홍제동)	서울특별시	29	5	미시행	평일+토요일	10:00	19:00	10:00	15:00			유료	5	250	5	250				현금		서울특별시 서대문구청				2016-10-31	37.5908919945	126.94229499								
000-2-000001	충현동 제1공영주차장	공영	노외	서울특별시 서대문구 경기대로 72	서울특별시 서대문구 충정로2가 78-13	서울특별시	63	5	미시행	평일+토요일+공휴일	00:00	00:00	00:00	00:00	00:00	00:00	유료							52000	고지서		서울특별시 서대문구청				2016-10-31	37.5651972305	126.964599288								
000-2-000002	충현동 제2공영주차장	공영	노외	서울특별시 서대문구 북아현로14길 24	서울특별시 서대문구 북아현로14길 24	서울특별시	38	5	미시행	평일+토요일+공휴일	00:00	00:00	00:00	00:00	00:00	00:00	유료							52000	고지서		서울특별시 서대문구청				2016-10-31	37.5628808708	126.95678612								
000-2-000003	북아현가구단지 공영주차장	공영	노외	서울특별시 서대문구 북아현동 915	서울특별시 서대문구 북아현로11사길 13 (북아현동)	서울특별시	15	2	미시행	"""평일+토요일+공휴일(추석, 신정, 구정 당일, 매월 2째 4째 화요일 휴무)"""	10:00	21:00	10:00	21:00	10:00	21:00	유료	5	250	5	250				현금		서울특별시 서대문구청				2016-10-31	37.5628207302	126.950479514								
000-2-000004	북아현동 제2공영주차장	공영	노외	서울특별시 서대문구 북아현동 121-1	서울특별시 서대문구 북아현로6길 60	서울특별시	50	5	미시행	평일+토요일+공휴일	00:00	00:00	00:00	00:00	00:00	00:00	유료							52000	고지서		서울특별시 서대문구청				2016-10-31	37.56004868	126.958295317								
000-2-000005	신촌동 제1공영주차장	공영	노외	서울특별시 서대문구 창천동 70-34	서울특별시 서대문구 성산로22길 40	서울특별시	33	5	미시행	평일+토요일+공휴일	00:00	00:00	00:00	00:00	00:00	00:00	유료							52000	고지서		서울특별시 서대문구청				2016-10-31	37.5591259858	126.934351701								
000-2-000006	연희동 제1공영주차장	공영	노외	서울특별시 서대문구 연희동 151-32	서울특별시 서대문구 연희동 151-32	서울특별시	24	5	미시행	평일+토요일+공휴일	00:00	00:00	00:00	00:00	00:00	00:00	유료							52000	고지서		서울특별시 서대문구청				2016-10-31	37.5767278194	126.934322667								
000-2-000007	연희동 제2공영주차장	공영	노외	서울특별시 서대문구 연희동 105-8	서울특별시 서대문구 연희동 105-8	서울특별시	40	5	미시행	평일+토요일+공휴일	00:00	00:00	00:00	00:00	00:00	00:00	유료							52000	고지서		서울특별시 서대문구청				2016-10-31	37.5723126533	126.927656868								
000-2-000008	연희동 제3공영주차장	공영	노외	서울특별시 서대문구 연희동 50-3	서울특별시 서대문구 연희동 50-3	서울특별시	35	5	미시행	평일+토요일+공휴일	00:00	00:00	00:00	00:00	00:00	00:00	유료							52000	고지서		서울특별시 서대문구청				2016-10-31	37.5675341319	126.934439404								
000-2-000020	홍은1동 제1공영주차장	공영	노외	서울특별시 서대문구 홍은1동 9-164	서울특별시 서대문구 포방터2길 10	서울특별시	72	5	미시행	평일+토요일+공휴일	00:00	00:00	00:00	00:00	00:00	00:00	유료							52000	고지서		서울특별시 서대문구청				2016-10-31	37.5986798813	126.949540788								
000-2-000021	홍은1동 제3공영주차장	공영	노외	서울특별시 서대문구 홍은1동 8-1262	서울특별시 서대문구 홍은1동 8-1262	서울특별시	9	5	미시행	평일+토요일+공휴일	00:00	00:00	00:00	00:00	00:00	00:00	유료							52000	고지서		서울특별시 서대문구청				2016-10-31	37.6057978405	126.949857609								
000-2-000022	홍은1동 제4공영주차장	공영	노외	서울특별시 서대문구 홍은1동 11-23	서울특별시 서대문구 홍은중앙로 125	서울특별시	105	5	미시행	평일+토요일+공휴일	00:00	00:00	00:00	00:00	00:00	00:00	유료							52000	고지서		서울특별시 서대문구청				2016-10-31	37.6015268577	126.949181017								
000-2-000023	홍은2동 제1공영주차장	공영	노외	서울특별시 서대문구 홍은2동 410-44	서울특별시 서대문구 증가로10길 60-23	서울특별시	29	5	미시행	평일+토요일+공휴일	00:00	00:00	00:00	00:00	00:00	00:00	유료							52000	고지서		서울특별시 서대문구청				2016-10-31	37.5789246902	126.925626297								
000-2-000024	홍은2동 제2공영주차장	공영	노외	서울특별시 서대문구 홍은2동 265-170	서울특별시 서대문구 연희로39나길 25	서울특별시	24	5	미시행	평일+토요일+공휴일	00:00	00:00	00:00	00:00	00:00	00:00	유료							52000	고지서		서울특별시 서대문구청				2016-10-31	37.5875708158	126.931921893								
000-2-000025	홍은2동 제3공영주차장	공영	노외	서울특별시 서대문구 홍은동 265-26	서울특별시 서대문구 연희로39길 12	서울특별시	54	5	미시행	평일+토요일+공휴일	00:00	00:00	00:00	00:00	00:00	00:00	유료							52000	고지서		서울특별시 서대문구청				2016-10-31	37.5867684352	126.93422327								
000-2-000026	남가좌1동 제2공영주차장	공영	노외	서울특별시 서대문구 남가좌1동 152-83	서울특별시 서대문구 남가좌1동 152-83	서울특별시	32	5	미시행	평일+토요일+공휴일	00:00	00:00	00:00	00:00	00:00	00:00	유료							52000	고지서		서울특별시 서대문구청				2016-10-31	37.5698256151	126.916308071								
000-2-000027	남가좌2동 제1공영주차장	공영	노외	서울특별시 서대문구 남가좌2동 64-8	서울특별시 서대문구 가재울로14길 22	서울특별시	71	5	미시행	평일+토요일+공휴일	00:00	00:00	00:00	00:00	00:00	00:00	유료							52000	고지서		서울특별시 서대문구청				2016-10-31	37.5770193164	126.921797302								
000-2-000028	북가좌2동 제1공영주차장	공영	노외	서울특별시 서대문구 북가좌2동 73-16	서울특별시 서대문구 북가좌2동 73-16	서울특별시	22	5	미시행	평일+토요일+공휴일	00:00	00:00	00:00	00:00	00:00	00:00	유료							52000	고지서		서울특별시 서대문구청				2016-10-31	37.5787470236	126.913476928								
000-2-000029	북가좌2동 제2공영주차장	공영	노외	서울특별시 서대문구 북가좌2동 346-20	서울특별시 서대문구 북가좌2동 346-20	서울특별시	9	5	미시행	평일+토요일+공휴일	00:00	00:00	00:00	00:00	00:00	00:00	유료							52000	고지서		서울특별시 서대문구청				2016-10-31	37.5809271229	126.908298358								
000-2-000030	신촌역 동측광장 공영주차장	공영	노외	서울특별시 서대문구 대현동 121-19	서울특별시 서대문구 대현동 121-19	서울특별시	26	1	미시행	평일+토요일+공휴일	00:00	00:00	00:00	00:00	00:00	00:00	유료	5	350	5	350				현금+신용카드		서울특별시 서대문구청				2016-10-31										
000-2-000031	북성초등학교 공영주차장	공영	노외	서울특별시 서대문구 북아현동 215	서울특별시 서대문구 북아현로5나길 84	서울특별시	100	5	미시행	평일+토요일+공휴일	00:00	00:00	00:00	00:00	00:00	00:00	유료							52000	고지서		서울특별시 서대문구청				2016-10-31	37.5596317628	126.951835254								
000-2-000032	홍연초등학교 공영주차장	공영	노외	서울특별시 서대문구 홍은2동 305	서울특별시 서대문구 백련사길 55	서울특별시	89	5	미시행	평일+토요일+공휴일	00:00	00:00	00:00	00:00	00:00	00:00	유료							52000	고지서		서울특별시 서대문구청				2016-10-31	37.5819984993	126.930930689								
000-2-000033	천연동 제1공영주차장	공영	노외	서울특별시 서대문구 천연동 98-13	"""서울특별시 서대문구 독립문로8길 19 (천연동, 서대문구 천연동 꿈꾸는 다락방)"""	서울특별시	20	5	미시행	평일+토요일+공휴일	00:00	00:00	00:00	00:00	00:00	00:00	유료							52000	고지서		서울특별시 서대문구청				2016-10-31	37.5684863791	126.960536364								
000-2-000034	미근동 공영주차장	공영	노외	서울특별시 서대문구 미근동 267-3	서울특별시 서대문구 미근동 267-3	서울특별시	27	5	미시행	평일+토요일+공휴일	00:00	00:00	00:00	00:00	00:00	00:00	유료							52000	고지서		서울특별시 서대문구청				2016-10-31	37.5622574336	126.968313103								
101-2-000001	동화동 공영주차장	공영	노외	서울특별시 중구 동화동 52-7	서울특별시 중구 다산로36가길 13	서울특별시	129	3	요일제	평일+토요일	11:00	20:00	11:00	16:00	0:00	12:00	유료	5	150	5	150	0	0	"140,000"	신용카드	"장애, 유공자 80퍼센트 할인경차, 저공해차량 50퍼센트 할인,모범납세자 1년 면제"	서울특별시 중구청	02-2256-1517			2015-08-27	37.561868	127.018945								
101-2-000002	충현 공영주차장	공영	노외	서울특별시 중구 다산동 432-462	서울특별시 중구 동호로11나길 47	서울특별시	110	3	요일제	평일+토요일	11:00	20:00	11:00	16:00	0:00	0:00	유료	5	150	5	150	0	0	"140,000"	신용카드	"장애, 유공자 80퍼센트 할인경차, 저공해차량 50퍼센트 할인,모범납세자 1년 면제"	서울특별시 중구청	02-2231-1444			2015-08-27	37.553094	127.05762								
101-2-000003	충현어린이공원 공영주차장	공영	노외	서울특별시 중구 다산동 432-462	서울특별시 중구 동호로11나길 47	서울특별시	25	3	요일제	평일+토요일	11:00	20:00	11:00	16:00	0:00	0:00	유료	5	150	5	150	0	0	"140,000"	신용카드	"장애, 유공자 80퍼센트 할인경차, 저공해차량 50퍼센트 할인,모범납세자 1년 면제"	서울특별시 중구청	02-2231-1444			2015-08-27	37.553094	127.05762								
101-2-000004	초동 공영주차장	공영	노외	서울특별시 중구 초동 64-11	서울특별시 중구 마른내로 38	서울특별시	73	1	미시행	평일+토요일+공휴일	7:00	23:00	10:00	19:00	8:00	17:00	유료	5	400	5	400	960	"20,000"	"350,000"	신용카드	"장애, 유공자 80퍼센트 할인경차, 저공해차량 50퍼센트 할인,모범납세자 1년 면제"	서울특별시 중구청	02-2261-0162			2015-08-27	37.564892	126.992121								
101-2-000005	신당사거리 공영주차장	공영	노외	서울특별시 중구 백학동 110-10	서울특별시 중구 퇴계로 408	서울특별시	45	2	요일제	평일+토요일+공휴일	7:00	23:00	9:00	18:00	9:00	18:00	유료	5	250	5	250	0	0	"240,000"	신용카드	"장애, 유공자 80퍼센트 할인경차, 저공해차량 50퍼센트 할인,모범납세자 1년 면제"	서울특별시 중구청	02-2231-0445			2015-08-27	37.566055	127.017138								
101-2-000006	성곽 공영주차장	공영	노외	서울특별시 중구 다산동 432-2026	서울특별시 중구 동호로17길 201	서울특별시	46	3	요일제	평일+토요일	11:00	20:00	11:00	16:00	0:00	0:00	유료	5	150	5	150	0	0	"140,000"	신용카드	"장애, 유공자 80퍼센트 할인경차, 저공해차량 50퍼센트 할인,모범납세자 1년 면제"	서울특별시 중구청	02-2252-3369			2015-08-27	37.551374	127.004507								
101-2-000007	약수동 공영주차장	공영	노외	서울특별시 중구 약수동 349-234	서울특별시 중구 동호로8다길 22	서울특별시	90	3	요일제	평일+토요일+공휴일	11:00	20:00	11:00	16:00	0:00	0:00	유료	5	150	5	150	0	0	"140,000"	신용카드	"장애, 유공자 80퍼센트 할인경차, 저공해차량 50퍼센트 할인,모범납세자 1년 면제"	서울특별시 중구청	02-2252-3349			2015-08-27	37.553465	127.013477								
101-2-000008	문화 공영주차장	공영	노외	서울특별시 중구 다산동 425-1	서울특별시 중구 동호로12길 29	서울특별시	31	3	요일제	평일+토요일+공휴일	7:00	23:00	9:00	18:00	9:00	18:00	유료	5	150	5	150	0	0	"140,000"	신용카드	"장애, 유공자 80퍼센트 할인경차, 저공해차량 50퍼센트 할인,모범납세자 1년 면제"	서울특별시 중구청	02-2252-5314			2015-08-27	37.55725	1207.010852								
101-2-000009	필동 공영주차장	공영	노외	서울특별시 중구 필동3가 62-12	서울특별시 중구 필동로 55	서울특별시	48	3	요일제	평일+토요일	11:00	20:00	11:00	16:00	0:00	0:00	유료	5	150	5	150	0	0	"140,000"	신용카드	"장애, 유공자 80퍼센트 할인경차, 저공해차량 50퍼센트 할인,모범납세자 1년 면제"	서울특별시 중구청	02-2264-0986			2015-08-27	37.557631	126.995835								
101-2-000010	다산동 공영주차장	공영	노외	서울특별시 중구 다산동 432-1584	서울특별시 중구 동호로15길 60	서울특별시	86	3	요일제	평일+토요일	11:00	20:00	11:00	16:00	0:00	0:00	유료	5	150	5	150	0	0	"140,000"	신용카드	"장애, 유공자 80퍼센트 할인경차, 저공해차량 50퍼센트 할인,모범납세자 1년 면제"	서울특별시 중구청	02-2238-3379			2015-08-27	37.555134	127.008729								
101-2-000011	청구 공영주차장	공영	노외	서울특별시 중구 청구동 330-17	서울특별시 중구 다산로 174	서울특별시	51	2	요일제	평일+토요일	11:00	20:00	11:00	16:00	0:00	0:00	유료	5	250	5	250	0	0	"240,000"	신용카드	"장애, 유공자 80퍼센트 할인경차, 저공해차량 50퍼센트 할인,모범납세자 1년 면제"	서울특별시 중구청	02-2234-9773			2015-08-27	37.559719	127.013414								
101-2-000012	버티 공영주차장	공영	노외	서울특별시 중구 다산동 432-1693	서울특별시 중구 동호로17길 270	서울특별시	92	3	요일제	평일+일요일	11:00	20:00	0:00	0:00	11:00	16:00	유료	5	150	5	150	0	0	"140,000"	신용카드	"장애, 유공자 80퍼센트 할인경차, 저공해차량 50퍼센트 할인,모범납세자 1년 면제"	서울특별시 중구청	02-2234-9747			2015-08-27	37.549973	127.006494								
101-2-000013	서소문삼성생명뒤 공영주차장	공영	노외	서울특별시 중구 서소문동 122	서울특별시 중구 서소문로12길	서울특별시	51	1	미시행	평일+토요일+공휴일	7:00	23:00	9:00	18:00	9:00	18:00	유료	5	400	5	400	960	"20,000"	"350,000"	신용카드	"장애, 유공자 80퍼센트 할인경차, 저공해차량 50퍼센트 할인,모범납세자 1년 면제"	서울특별시 중구청	02-310-9588			2015-08-27	37.562855	126.974908								
101-2-000014	신당역 공영주차장	공영	노외	서울특별시 중구 백학동 140-29	서울특별시 중구 다산로44길 67	서울특별시	26	2	요일제	평일+토요일+공휴일	7:00	23:00	9:00	18:00	9:00	18:00	유료	5	250	5	250	0	0	"240,000"	신용카드	"장애, 유공자 80퍼센트 할인경차, 저공해차량 50퍼센트 할인,모범납세자 1년 면제"	서울특별시 중구청	02-2238-7004			2015-08-27	37.566186	127.020724								
